,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
67,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Science Illustration,0,0,https://www.amazon.com/s?bbn=154663011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154663011%2Cn%3A154669011&dc&qid=1660773597&rnid=154663011&ref=lp_154663011_nr_n_4
68,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Books,0,0,https://www.amazon.com/s?bbn=154670011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154670011%2Cn%3A154671011&dc&qid=1660773599&rnid=154670011&ref=lp_154670011_nr_n_0
69,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Decorative,0,0,https://www.amazon.com/s?bbn=154670011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154670011%2Cn%3A154672011&dc&qid=1660773599&rnid=154670011&ref=lp_154670011_nr_n_1
70,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Furniture,0,0,https://www.amazon.com/s?bbn=154670011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154670011%2Cn%3A154673011&dc&qid=1660773599&rnid=154670011&ref=lp_154670011_nr_n_2
71,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Jewelry,0,0,https://www.amazon.com/s?bbn=154670011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154670011%2Cn%3A14530428011&dc&qid=1660773599&rnid=154670011&ref=lp_154670011_nr_n_3
72,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Textile & Costume,0,0,https://www.amazon.com/s?bbn=154670011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154670011%2Cn%3A154675011&dc&qid=1660773599&rnid=154670011&ref=lp_154670011_nr_n_4
73,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pastel,0,0,https://www.amazon.com/s?bbn=154676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154676011%2Cn%3A154678011&dc&qid=1660773600&rnid=154676011&ref=lp_154676011_nr_n_0
74,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pen & Ink,0,0,https://www.amazon.com/s?bbn=154676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154676011%2Cn%3A154679011&dc&qid=1660773600&rnid=154676011&ref=lp_154676011_nr_n_1
75,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pencil,0,0,https://www.amazon.com/s?bbn=154676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154676011%2Cn%3A154680011&dc&qid=1660773600&rnid=154676011&ref=lp_154676011_nr_n_2
76,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Specific Objects,0,0,https://www.amazon.com/s?bbn=154676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154676011%2Cn%3A154681011&dc&qid=1660773600&rnid=154676011&ref=lp_154676011_nr_n_3
77,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Use of Color,0,0,https://www.amazon.com/s?bbn=154682011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154682011%2Cn%3A154684011&dc&qid=1660773603&rnid=154682011&ref=lp_154682011_nr_n_0
78,Arts & Photography,Graphic Design,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Use of Ornament,0,0,https://www.amazon.com/s?bbn=154682011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154682011%2Cn%3A154685011&dc&qid=1660773603&rnid=154682011&ref=lp_154682011_nr_n_1
79,Arts & Photography,Graphic Design,Lithography,0,0,finale,https://www.amazon.com/s?bbn=154657011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154686011&dc&qid=1660772054&rnid=154657011&ref=lp_154657011_nr_n_9
80,Arts & Photography,Graphic Design,Pop Culture,0,0,finale,https://www.amazon.com/s?bbn=154657011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154687011&dc&qid=1660772054&rnid=154657011&ref=lp_154657011_nr_n_10
81,Arts & Photography,Graphic Design,Printmaking,0,0,finale,https://www.amazon.com/s?bbn=154657011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154688011&dc&qid=1660772054&rnid=154657011&ref=lp_154657011_nr_n_11
82,Arts & Photography,Graphic Design,Silk Screen & Batik,0,0,finale,https://www.amazon.com/s?bbn=154657011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154689011&dc&qid=1660772054&rnid=154657011&ref=lp_154657011_nr_n_12
83,Arts & Photography,Graphic Design,Typography,0,0,finale,https://www.amazon.com/s?bbn=154657011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154657011%2Cn%3A154690011&dc&qid=1660772054&rnid=154657011&ref=lp_154657011_nr_n_13
84,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5
85,Arts & Photography,Music,Business,0,0,finale,https://www.amazon.com/s?bbn=156302011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156303011&dc&qid=1660772057&rnid=156302011&ref=lp_156302011_nr_n_0
86,Arts & Photography,Music,Essays,0,0,finale,https://www.amazon.com/s?bbn=156302011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A17744481011&dc&qid=1660772057&rnid=156302011&ref=lp_156302011_nr_n_1
87,Arts & Photography,Music,History & Criticism,0,0,finale,https://www.amazon.com/s?bbn=156302011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156305011&dc&qid=1660772057&rnid=156302011&ref=lp_156302011_nr_n_2
88,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Brass,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156307011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_0
89,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Guitar,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156309011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_1
90,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Percussion,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156310011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_2
91,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Piano,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156311011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_3
92,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Strings,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156312011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_4
93,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Voice,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156313011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_5
94,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Woodwinds,0,0,https://www.amazon.com/s?bbn=156306011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156306011%2Cn%3A156314011&dc&qid=1660773628&rnid=156306011&ref=lp_156306011_nr_n_6
95,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Blues,0,0,https://www.amazon.com/s?bbn=156315011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156315011%2Cn%3A156317011&dc&qid=1660773630&rnid=156315011&ref=lp_156315011_nr_n_0
96,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Classical,0,0,https://www.amazon.com/s?bbn=156315011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156315011%2Cn%3A156318011&dc&qid=1660773630&rnid=156315011&ref=lp_156315011_nr_n_1
97,Arts & Photography,Music,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Contemporary Christian,0,0,https://www.amazon.com/s?bbn=156315011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A156302011%2Cn%3A156315011%2Cn%3A156321011&dc&qid=1660773630&rnid=156315011&ref=lp_156315011_nr_n_2
