,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
1859,Literature & Fiction,Poetry,European,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361449011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_11
1860,Literature & Fiction,Poetry,French,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588864011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_12
1861,Literature & Fiction,Poetry,German,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588865011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_13
1862,Literature & Fiction,Poetry,Irish,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588866011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_14
1863,Literature & Fiction,Poetry,Italian,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588867011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_15
1864,Literature & Fiction,Poetry,Japanese & Haiku,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588868011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_16
1865,Literature & Fiction,Poetry,LGBTQ+ Poetry,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361450011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_17
1866,Literature & Fiction,Poetry,Love & Erotica,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588869011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_18
1867,Literature & Fiction,Poetry,Middle Eastern,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A157082011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_19
1868,Literature & Fiction,Poetry,Norse & Icelandic Sagas,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588870011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_20
1869,Literature & Fiction,Poetry,Religious & Inspirational,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A157081011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_21
1870,Literature & Fiction,Poetry,Russian,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361452011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_22
1871,Literature & Fiction,Poetry,Spanish,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588871011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_23
1872,Literature & Fiction,Poetry,Subjects & Themes,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361453011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_24
1873,Literature & Fiction,Poetry,Women,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361459011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_25
1874,Literature & Fiction,Religious & Inspirational Fiction,Biblical,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158435011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_0
1875,Literature & Fiction,Religious & Inspirational Fiction,Christian,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A6190467011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_1
1876,Literature & Fiction,Religious & Inspirational Fiction,Classics,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588872011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_2
1877,Literature & Fiction,Religious & Inspirational Fiction,Contemporary,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588873011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_3
1878,Literature & Fiction,Religious & Inspirational Fiction,Historical,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158437011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_4
1879,Literature & Fiction,Religious & Inspirational Fiction,Inspirational,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588874011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_5
1880,Literature & Fiction,Religious & Inspirational Fiction,Mystery,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158438011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_6
1881,Literature & Fiction,Religious & Inspirational Fiction,Romance,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158439011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_7
1882,Literature & Fiction,Religious & Inspirational Fiction,Science Fiction & Fantasy,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158440011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_8
1883,Literature & Fiction,Religious & Inspirational Fiction,Short Stories,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588875011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_9
1884,Literature & Fiction,Religious & Inspirational Fiction,Women's Fiction,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588897011&dc&qid=1660772548&rnid=158434011&ref=lp_158434011_nr_n_10
1885,Literature & Fiction,Short Stories,Action & Adventure,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588738011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_0
1886,Literature & Fiction,Short Stories,Anthologies & Collections,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588876011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_1
1887,Literature & Fiction,Short Stories,British,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588912011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_2
1888,Literature & Fiction,Short Stories,Classics,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588787011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_3
1889,Literature & Fiction,Short Stories,Contemporary,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588749011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_4
1890,Literature & Fiction,Short Stories,Historical,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588802011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_5
1891,Literature & Fiction,Short Stories,Horror,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588837011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_6
1892,Literature & Fiction,Short Stories,LGBTQ+,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588791011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_7
1893,Literature & Fiction,Short Stories,Literary,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588856011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_8
1894,Literature & Fiction,Short Stories,Religious,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588875011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_9
1895,Literature & Fiction,Short Stories,Single Authors,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588881011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_10
1896,Literature & Fiction,Short Stories,Translations,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588882011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_11
1897,Literature & Fiction,Short Stories,United States,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588884011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_12
1898,Literature & Fiction,Short Stories,Westerns,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588797011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_13
1899,Literature & Fiction,Short Stories,Women's Fiction,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588900011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_14
1900,Literature & Fiction,Short Stories,World Literature,0,0,0,https://www.amazon.com/s?bbn=157087011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011%2Cn%3A7588906011&dc&qid=1660772551&rnid=157087011&ref=lp_157087011_nr_n_15
1901,Literature & Fiction,Small Town & Rural,0,0,0,finale,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A14530449011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_24
1902,Literature & Fiction,United States,Black & African American,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A157108011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_0
1903,Literature & Fiction,United States,Anthologies,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A157110011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_1
1904,Literature & Fiction,United States,Asian American,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A157109011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_2
1905,Literature & Fiction,United States,Classics,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588780011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_3
1906,Literature & Fiction,United States,Contemporary,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588743011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_4
1907,Literature & Fiction,United States,Drama & Plays,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A157047011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_5
1908,Literature & Fiction,United States,Hispanic American,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A172480011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_6
1909,Literature & Fiction,United States,Historical,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588819011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_7
1910,Literature & Fiction,United States,Humor,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588839011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_8
1911,Literature & Fiction,United States,Jewish American,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588883011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_9
1912,Literature & Fiction,United States,Native American,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A157111011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_10
1913,Literature & Fiction,United States,Poetry,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A6361440011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_11
1914,Literature & Fiction,United States,Short Stories,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A7588884011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_12
1915,Literature & Fiction,United States,Southern United States,0,0,0,https://www.amazon.com/s?bbn=157107011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011%2Cn%3A17744529011&dc&qid=1660772555&rnid=157107011&ref=lp_157107011_nr_n_13
1916,Literature & Fiction,Women's Fiction,Action & Adventure,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588885011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_0
1917,Literature & Fiction,Women's Fiction,Black & African American,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A6190460011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_1
1918,Literature & Fiction,Women's Fiction,Christian,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588886011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_2
1919,Literature & Fiction,Women's Fiction,Contemporary,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A6190493011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_3
1920,Literature & Fiction,Women's Fiction,Fantasy,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588888011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_4
1921,Literature & Fiction,Women's Fiction,Historical,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588889011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_5
1922,Literature & Fiction,Women's Fiction,Humor,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588890011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_6
1923,Literature & Fiction,Women's Fiction,Lesbian,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588789011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_7
1924,Literature & Fiction,Women's Fiction,Literary,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588891011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_8
1925,Literature & Fiction,Women's Fiction,"Mystery, Thriller & Suspense",0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588892011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_9
1926,Literature & Fiction,Women's Fiction,New Adult & College,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588895011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_10
1927,Literature & Fiction,Women's Fiction,Psychological,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588896011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_11
1928,Literature & Fiction,Women's Fiction,Religious,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588897011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_12
1929,Literature & Fiction,Women's Fiction,Romance,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588898011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_13
1930,Literature & Fiction,Women's Fiction,Sagas,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588899011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_14
1931,Literature & Fiction,Women's Fiction,Short Stories,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A7588900011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_15
1932,Literature & Fiction,Women's Fiction,Women's Poetry,0,0,0,https://www.amazon.com/s?bbn=6190492011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011%2Cn%3A6361459011&dc&qid=1660772557&rnid=6190492011&ref=lp_6190492011_nr_n_16
1933,Literature & Fiction,World Literature,African,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588901011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_0
1934,Literature & Fiction,World Literature,Asian,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588902011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_1
1935,Literature & Fiction,World Literature,Australian & Oceanian,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588903011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_2
1936,Literature & Fiction,World Literature,British,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157089011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_3
1937,Literature & Fiction,World Literature,Eastern European,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157092011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_4
1938,Literature & Fiction,World Literature,French,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157093011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_5
1939,Literature & Fiction,World Literature,German,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588904011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_6
1940,Literature & Fiction,World Literature,Greek & Roman,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588905011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_7
1941,Literature & Fiction,World Literature,Italian,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157094011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_8
1942,Literature & Fiction,World Literature,Jewish,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157095011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_9
1943,Literature & Fiction,World Literature,Middle Eastern,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157096011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_10
1944,Literature & Fiction,World Literature,Russian,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157105011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_11
1945,Literature & Fiction,World Literature,Scandinavian,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A157106011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_12
1946,Literature & Fiction,World Literature,Short Stories,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588906011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_13
1947,Literature & Fiction,World Literature,Spanish,0,0,0,https://www.amazon.com/s?bbn=157088011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011%2Cn%3A7588907011&dc&qid=1660772560&rnid=157088011&ref=lp_157088011_nr_n_14
1948,Medical eBooks,Administration & Policy,Health Care Delivery,0,0,0,https://www.amazon.com/s?bbn=157120011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157120011%2Cn%3A157122011&dc&qid=1660772562&rnid=157120011&ref=lp_157120011_nr_n_0
1949,Medical eBooks,Administration & Policy,Health Policy,0,0,0,https://www.amazon.com/s?bbn=157120011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157120011%2Cn%3A157123011&dc&qid=1660772562&rnid=157120011&ref=lp_157120011_nr_n_1
1950,Medical eBooks,Administration & Policy,Health Risk Assessment,0,0,0,https://www.amazon.com/s?bbn=157120011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157120011%2Cn%3A157124011&dc&qid=1660772562&rnid=157120011&ref=lp_157120011_nr_n_2
